"location_name","date","allbed_mean","allbed_lower","allbed_upper","ICUbed_mean","ICUbed_lower","ICUbed_upper","InvVen_mean","InvVen_lower","InvVen_upper","deaths_mean","deaths_lower","deaths_upper","admis_mean","admis_lower","admis_upper","newICU_mean","newICU_lower","newICU_upper","totdea_mean","totdea_lower","totdea_upper","bedover_mean","bedover_lower","bedover_upper","icuover_mean","icuover_lower","icuover_upper"
"Provincia autonoma di Bolzano","2020-07-19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275.496,254.975,317.05,0,0,0,0,0,0
"Provincia autonoma di Bolzano","2020-07-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275.496,254.975,317.05,0,0,0,0,0,0
"Provincia autonoma di Bolzano","2020-07-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275.496,254.975,317.05,0,0,0,0,0,0
"Provincia autonoma di Bolzano","2020-07-22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275.496,254.975,317.05,0,0,0,0,0,0
"Provincia autonoma di Bolzano","2020-07-23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275.496,254.975,317.05,0,0,0,0,0,0
"Provincia autonoma di Bolzano","2020-07-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275.496,254.975,317.05,0,0,0,0,0,0
"Provincia autonoma di Bolzano","2020-07-25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275.496,254.975,317.05,0,0,0,0,0,0
"Provincia autonoma di Bolzano","2020-07-26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275.496,254.975,317.05,0,0,0,0,0,0
"Provincia autonoma di Bolzano","2020-07-27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275.496,254.975,317.05,0,0,0,0,0,0
"Provincia autonoma di Bolzano","2020-07-28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275.496,254.975,317.05,0,0,0,0,0,0
"Provincia autonoma di Bolzano","2020-07-29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275.496,254.975,317.05,0,0,0,0,0,0
"Provincia autonoma di Bolzano","2020-07-30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275.496,254.975,317.05,0,0,0,0,0,0
"Provincia autonoma di Bolzano","2020-07-31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275.496,254.975,317.05,0,0,0,0,0,0
"Provincia autonoma di Bolzano","2020-08-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275.496,254.975,317.05,0,0,0,0,0,0
"Provincia autonoma di Bolzano","2020-08-02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275.496,254.975,317.05,0,0,0,0,0,0
"Provincia autonoma di Bolzano","2020-08-03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275.496,254.975,317.05,0,0,0,0,0,0
"Provincia autonoma di Bolzano","2020-08-04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275.496,254.975,317.05,0,0,0,0,0,0
"Provincia autonoma di Trento","2020-01-03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provincia autonoma di Trento","2020-01-04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provincia autonoma di Trento","2020-01-05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provincia autonoma di Trento","2020-01-06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provincia autonoma di Trento","2020-01-07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provincia autonoma di Trento","2020-01-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provincia autonoma di Trento","2020-01-09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provincia autonoma di Trento","2020-01-10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provincia autonoma di Trento","2020-01-11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provincia autonoma di Trento","2020-01-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provincia autonoma di Trento","2020-01-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provincia autonoma di Trento","2020-01-14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provincia autonoma di Trento","2020-01-15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provincia autonoma di Trento","2020-01-16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provincia autonoma di Trento","2020-01-17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provincia autonoma di Trento","2020-01-18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provincia autonoma di Trento","2020-01-19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provincia autonoma di Trento","2020-01-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provincia autonoma di Trento","2020-01-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provincia autonoma di Trento","2020-01-22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provincia autonoma di Trento","2020-01-23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provincia autonoma di Trento","2020-01-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provincia autonoma di Trento","2020-01-25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provincia autonoma di Trento","2020-01-26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provincia autonoma di Trento","2020-01-27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provincia autonoma di Trento","2020-01-28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provincia autonoma di Trento","2020-01-29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provincia autonoma di Trento","2020-01-30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provincia autonoma di Trento","2020-01-31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provincia autonoma di Trento","2020-02-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provincia autonoma di Trento","2020-02-02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provincia autonoma di Trento","2020-02-03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provincia autonoma di Trento","2020-02-04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provincia autonoma di Trento","2020-02-05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provincia autonoma di Trento","2020-02-06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provincia autonoma di Trento","2020-02-07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provincia autonoma di Trento","2020-02-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provincia autonoma di Trento","2020-02-09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provincia autonoma di Trento","2020-02-10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provincia autonoma di Trento","2020-02-11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provincia autonoma di Trento","2020-02-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provincia autonoma di Trento","2020-02-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provincia autonoma di Trento","2020-02-14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provincia autonoma di Trento","2020-02-15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provincia autonoma di Trento","2020-02-16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provincia autonoma di Trento","2020-02-17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provincia autonoma di Trento","2020-02-18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provincia autonoma di Trento","2020-02-19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provincia autonoma di Trento","2020-02-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provincia autonoma di Trento","2020-02-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provincia autonoma di Trento","2020-02-22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provincia autonoma di Trento","2020-02-23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provincia autonoma di Trento","2020-02-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provincia autonoma di Trento","2020-02-25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provincia autonoma di Trento","2020-02-26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provincia autonoma di Trento","2020-02-27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provincia autonoma di Trento","2020-02-28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provincia autonoma di Trento","2020-02-29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provincia autonoma di Trento","2020-03-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provincia autonoma di Trento","2020-03-02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provincia autonoma di Trento","2020-03-03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provincia autonoma di Trento","2020-03-04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provincia autonoma di Trento","2020-03-05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provincia autonoma di Trento","2020-03-06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provincia autonoma di Trento","2020-03-07",3.74418684210526,2.7,5.5,1,1,1,1,1,1,0,0,0,3.74418684210526,2.7,5.5,1,1,1,0,0,0,0,0,0,0,0,0
"Provincia autonoma di Trento","2020-03-08",7.54325789473684,5.8,10.1025,2,2,2,2,2,2,0,0,0,3.79907105263158,2.7,5.9,1,1,1,0,0,0,0,0,0,0,0,0
"Provincia autonoma di Trento","2020-03-09",7.54325789473684,5.8,10.1025,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provincia autonoma di Trento","2020-03-10",22.5921684210526,19.3,26.95,6.24522368421053,6.05,6.55,6.17987631578947,6,6.4,0,0,0,15.0489105263158,12.45,18.45,4.24522368421053,4.05,4.55,0,0,0,0,0,0,0,0,0
"Provincia autonoma di Trento","2020-03-11",22.5921684210526,19.3,26.95,6.48831052631579,6.2,6.9,6.35705,6.1,6.7,0,0,0,0,0,0,0.243086842105263,0.05,0.55,0,0,0,0,0,0,0,0,0
"Provincia autonoma di Trento","2020-03-12",26.3475973684211,22.85,31.10125,7.48831052631579,7.2,7.9,7.35705,7.1,7.7,1,1,1,3.75542894736842,2.7,5.50125,1,1,1,1,1,1,0,0,0,0,0,0
"Provincia autonoma di Trento","2020-03-13",25.3475973684211,21.85,30.10125,7.4633447368421,6.95,8.15,7.07437105263158,6.6,7.68460526315789,1,1,1,0,0,0,0.975034210526316,0.55,1.5,2,2,2,0,0,0,0,0,0
"Provincia autonoma di Trento","2020-03-14",40.6503421052632,36,46.1,11.4633447368421,10.95,12.15,11.0743710526316,10.6,11.6846052631579,0,0,0,18.8017078947368,15.6996052631579,22.75125,5,5,5,2,2,2,0,0,0,0,0,0
"Provincia autonoma di Trento","2020-03-15",41.9045394736842,37.29875,47.40375,12.7101921052632,12.15,13.45,12.2543131578947,11.8,12.85,4,4,4,3.81018157894737,2.7,5.6,1.24684736842105,1.05,1.55,6,6,6,0,0,0,0,0,0
"Provincia autonoma di Trento","2020-03-16",94.3292842105263,86.4993421052632,102.60125,23.7101921052632,23.15,24.45,23.2543131578947,22.8,23.85,0,0,0,56.4247447368421,50.69625,62.6,15,15,15,6,6,6,0,0,0,8.71019210526316,8.15,9.45
"Provincia autonoma di Trento","2020-03-17",110.7387,102.54625,119.421776315789,31.9240973684211,31.15,32.85,31.1476894736842,30.5,31.90125,1,1,1,26.4832921052632,22.65,31.2025,8.21390526315789,7.7,8.85,7,7,7,0,0,0,16.9240973684211,16.15,17.85
"Provincia autonoma di Trento","2020-03-18",132.419705263158,123.49875,142.9,37.1745473684211,36.35,38.1,36.3338210526316,35.65,37.15,0,0,0,22.6810052631579,19.34875,27.05,6.25045,6.05,6.55,7,7,7,0,0,0,22.1745473684211,21.35,23.1
"Provincia autonoma di Trento","2020-03-19",186.603115789474,175.7475,199.15125,55.8216078947368,54.5,57.15,54.0176815789474,52.95,55.15,5,5,5,56.6919921052632,50.84875,63.15,18.6470605263158,17.7,19.65125,12,12,12,0,0,0,40.8216078947368,39.5,42.15
"Provincia autonoma di Trento","2020-03-20",249.537152631579,236.34875,262.555,70.5330368421053,69.1,71.95,68.2716947368421,67.05,69.55,1,1,1,67.9340368421053,61.19875,74.65375,19.7114289473684,19.1,20.45,13,13,13,0,0,0,55.5330368421053,54.1,56.95
"Provincia autonoma di Trento","2020-03-21",281.452839473684,268.1975,296.2,83.0001736842105,81.45,84.55,80.3524236842105,79.09875,81.65,15,15,15,45.5034894736842,40.3475,51.4,13.4671368421053,12.9,14.1001315789474,28,28,28,0,0,0,68.0001736842105,66.45,69.55
"Provincia autonoma di Trento","2020-03-22",324.513878947368,309.15,339.255,87.6791078947368,85.74875,89.60125,84.0674552631579,82.49875,85.70125,7,7,7,60.6207710526316,54.3,67.05,19.6789342105263,18.7,20.6007894736842,35,35,35,0,0,0,72.6791078947368,70.74875,74.60125
"Provincia autonoma di Trento","2020-03-23",347.492860526316,332.09875,363.35,102.846078947368,100.65,105.2,98.1397105263158,96.3,100.05,6,6,6,67.7566657894737,61.6,74.5025,22.4121947368421,21.45,23.5794736842105,41,41,41,0,0,2.35000000000002,87.8460789473684,85.65,90.2
"Provincia autonoma di Trento","2020-03-24",357.735213157895,342.045,372.7025,108.571171052632,106.25,110.85,103.145963157895,101.25,105.10125,15,15,15,34.0142157894737,29.7,38.75,11.9681789473684,11.15,12.9,56,56,56,0,0,11.7025,93.5711710526316,91.25,95.85
"Provincia autonoma di Trento","2020-03-25",395.445778947368,379.39625,411.60125,115.5011,113,118.05,109.043328947368,107.1,111.10125,18,18,18,67.9244342105263,61.8975,74.65125,21.9299289473684,20.95,23.00125,74,74,74,34.4457789473684,18.39625,50.60125,100.5011,98,103.05
"Provincia autonoma di Trento","2020-03-26",403.550984210526,387.945,420.3,117.951228947368,115.35,120.70125,110.587418421053,108.4,113.1,12,12,12,64.1182631578947,58.1475,70.8525,21.4251631578947,20.4,22.50125,86,86,86,42.5509842105263,26.945,59.3,102.951228947368,100.35,105.70125
"Provincia autonoma di Trento","2020-03-27",379.777834210526,364.59875,395.752302631579,117.176415789474,114.4,119.90125,109.227171052632,106.89875,111.8,16,16,16,33.9939157894737,29.8,39.10125,11.2251868421053,10.45,12,102,102,102,18.7778342105263,3.59875000000002,34.7523026315789,102.176415789474,99.4,104.90125
"Provincia autonoma di Trento","2020-03-28",385.895752631579,370.44375,402.752302631579,119.352289473684,116.5,122.35,110.297386842105,107.85,112.8025,18,18,18,52.8963157894737,47.6469078947368,59.15125,18.4227210526316,17.44875,19.5507236842105,120,120,120,24.8957526315789,9.44374999999999,41.7523026315789,104.352289473684,101.5,107.35
"Provincia autonoma di Trento","2020-03-29",391.267136842105,375.39875,408.947434210526,122.507794736842,119.55,125.50125,112.358802631579,109.84875,114.95,9,9,9,64.0622263157895,58.2977631578947,71.10125,21.1555052631579,20.15,22.20125,129,129,129,30.2671368421053,14.39875,47.9474342105263,107.507794736842,104.55,110.50125
"Provincia autonoma di Trento","2020-03-30",358.641044736842,345.09875,374.45125,120.495955263158,117.4,123.700921052632,110.081860526316,107.59875,112.65,18,18,18,22.6804447368421,19.34875,26.7,8.20206578947368,7.5,9,147,147,147,0,0,13.45125,105.495955263158,102.4,108.700921052632
"Provincia autonoma di Trento","2020-03-31",344.310905263158,329.94875,360.304342105263,112.676126315789,109.34875,116.05,101.420971052632,98.75,104.25125,17,17,17,26.4588894736842,22.69875,30.8,10.4306210526316,9.55,11.45,164,164,164,0,0,0,97.6761263157895,94.34875,101.05
"Provincia autonoma di Trento","2020-04-01",330.597886842105,316.75,345.40125,109.189255263158,106,112.4525,97.8059605263158,95.0975,100.65125,9,9,9,49.0355421052632,43.95,55,17.1601894736842,16.2,18.2115131578947,173,173,173,0,0,0,94.1892552631579,91,97.4525
"Provincia autonoma di Trento","2020-04-02",331.388647368421,317.85,345.85125,113.958255263158,110.54875,117.25125,102.646871052632,99.84875,105.50125,14,14,14,52.7535184210526,47.3978947368421,59.05125,15.4804289473684,14.95,16.1,187,187,187,0,0,0,98.9582552631579,95.54875,102.25125
"Provincia autonoma di Trento","2020-04-03",334.955523684211,321.2,351.10375,111.210028947368,107.7475,114.45125,99.8328289473684,97.04875,102.60125,17,17,17,41.5726315789474,36.9,47.25125,12.7189105263158,12.15,13.4,204,204,204,0,0,0,96.2100289473684,92.7475,99.45125
"Provincia autonoma di Trento","2020-04-04",331.194142105263,318,346.0525,106.708589473684,103.5,110.150197368421,95.4589684210526,92.65,98.3692105263158,6,6,6,48.9547631578947,43.6996052631579,55.0525,16.1774947368421,15.3,17.2,210,210,210,0,0,0,91.7085894736842,88.5,95.1501973684211
"Provincia autonoma di Trento","2020-04-05",305.026068421053,291.7475,319.316644736842,106.725271052632,103.35,110.25,95.7263394736842,92.9,98.65,7,7,7,26.3810236842105,22.45,30.85,10.4288763157895,9.55,11.35,217,217,217,0,0,0,91.7252710526316,88.35,95.25
"Provincia autonoma di Trento","2020-04-06",315.029547368421,301.19875,329.50375,108.450226315789,105.1,111.9025,97.524847368421,94.8,100.4,13,13,13,33.9149236842105,29.5,39.05125,11.6931342105263,10.95,12.50125,230,230,230,0,0,0,93.4502263157895,90.1,96.9025
"Provincia autonoma di Trento","2020-04-07",316.767297368421,302.89625,331.4525,103.700305263158,100.35,107.30125,92.9687078947368,90.1,95.9,14,14,14,33.9448657894737,29.39875,39,12.1800078947368,11.3,13.0500657894737,244,244,244,0,0,0,88.7003052631579,85.35,92.30125
"Provincia autonoma di Trento","2020-04-08",292.661405263158,280.1425,305.7,93.9708605263158,90.85,97.25,83.9613605263158,81.15,86.5789473684211,11,11,11,26.4310894736842,23,31.05125,8.69571842105263,8.1,9.4,255,255,255,0,0,0,78.9708605263158,75.85,82.25
"Provincia autonoma di Trento","2020-04-09",279.683357894737,267.2,292.55125,92.9405842105263,89.7,96.10125,82.9315894736842,80.24875,85.50125,13,13,13,37.7587894736842,33.19625,43.35125,12.1949105263158,11.5,13.05,268,268,268,0,0,0,77.9405842105263,74.7,81.10125
"Provincia autonoma di Trento","2020-04-10",266.118902631579,253.3,278.90125,85.7220842105263,82.9,88.7,76.3003315789474,73.7496710526316,78.65,7,7,7,30.2832210526316,26.2,34.85,10.2042210526316,9.54875,11,275,275,275,0,0,0,70.7220842105263,67.9,73.7
"Provincia autonoma di Trento","2020-04-11",237.474284210526,225.5975,249.30125,80.2900921052632,77.6,83.10125,71.5159973684211,69.15,73.9025,9,9,9,15.0600657894737,12.39875,18.4525,5.72351315789474,5.1,6.45,284,284,284,0,0,0,65.2900921052632,62.6,68.10125
"Provincia autonoma di Trento","2020-04-12",281.987323684211,268.74875,295.055,91.5281131578947,88.85,94.20125,82.6893078947368,80.3,85.15,9,9,9,75.6235078947368,69.04875,83.1525,22.4400868421053,21.7,23.35,293,293,293,0,0,0,76.5281131578947,73.85,79.20125
"Provincia autonoma di Trento","2020-04-13",270.688986842105,258.34875,284.30302631579,87.0659394736842,84.35,89.7509868421053,78.6178394736842,76.25,80.85,7,7,7,22.6468631578947,19.3,27.2,7.96844736842105,7.3,8.7,300,300,300,0,0,0,72.0659394736842,69.35,74.7509868421053
"Provincia autonoma di Trento","2020-04-14",281.718028947368,269.4975,294.75625,88.8884842105263,86.3,91.6,81.2775736842105,79.1,83.5,10,10,10,45.1924078947368,40.24875,50.90125,12.9827342105263,12.5,13.5,310,310,310,0,0,0,73.8884842105263,71.3,76.6
"Provincia autonoma di Trento","2020-04-15",272.427513157895,259.84625,285.3,88.3000184210526,85.54875,91.2,79.7837105263158,77.45,82.2,8,8,8,22.5725657894737,19.14875,26.9511842105263,10.8919631578947,9.8,12,318,318,318,0,0,0,73.3000184210526,70.54875,76.2
"Provincia autonoma di Trento","2020-04-16",274.766426315789,262.145,288.30625,90.0477210526316,87.29875,93,81.6007842105263,79.29875,83.95125,4,4,4,37.8596815789474,32.99875,43.25,11.4666131578947,10.95,12.15,322,322,322,0,0,0,75.0477210526316,72.29875,78
"Provincia autonoma di Trento","2020-04-17",273.900292105263,249.5475,318.219736842105,92.9432842105263,86.7,104.00625,84.5553263157895,78.6,95.5328947368421,20,20,20,26.8792605263158,7,67.3303947368421,10.0730578947368,4.75,21.1065789473684,342,342,342,0,0,0,77.9432842105263,71.7,89.00625
"Provincia autonoma di Trento","2020-04-18",263.7987,222.99375,345.377631578947,77.3879184210526,66.9975,98.2503289473684,69.5148289473684,59.34875,90.5802631578947,6,6,6,24.1359289473684,6.44625,60.4703289473684,7.87351052631579,3.19875,17.5802631578947,348,348,348,0,0,0,62.3879184210526,51.9975,83.2503289473684
"Provincia autonoma di Trento","2020-04-19",226.873692105263,171.4975,339.103947368421,76.7943736842105,62.3975,106.739473684211,68.9910105263158,54.8975,98.9526315789474,12,12,12,21.2869657894737,4.6975,54.0157894736842,8.09958947368421,3.65,16.7894736842105,360,360,360,0,0,0,61.7943736842105,47.3975,91.7394736842105
"Provincia autonoma di Trento","2020-04-20",216.7081,146.89625,361.165789473684,68.29025,48.9975,108.581578947368,60.8730315789474,42.04625,100.527631578947,6,6,6,18.7335684210526,3.45,49.5046052631579,6.67588421052632,1.4,17.2157894736842,366,366,366,0,0,0.165789473684159,53.29025,33.9975,93.5815789473684
"Provincia autonoma di Trento","2020-04-21",193.474447368421,112.2925,362.527631578947,66.4574289473684,42.64125,116.165789473684,59.0701157894737,35.69875,107.790789473684,10,10,10,16.1851921052632,3.2,43.475,5.86289736842105,1.34875,15.2644736842105,376,376,376,0,0,1.52763157894738,51.4574289473684,27.64125,101.165789473684
"Provincia autonoma di Trento","2020-04-22",178.8961,86.94125,372.448684210526,59.3029236842105,31.8,117.473684210526,52.1392078947368,25.44625,108.213157894737,7.122,2,18,13.9415842105263,3,38.6921052631579,5.04040526315789,1.25,13.4210526315789,383.122,378,394,0,0,11.4486842105262,44.3029236842105,16.8,102.473684210526
"Provincia autonoma di Trento","2020-04-23",155.458773684211,60.6975,357.859210526316,54.3090684210526,28.99875,108.586842105263,47.4164894736842,22.9975,99.3855263157894,6.392,2,16,11.7809,2.85,33.8421052631579,4.33236578947368,1.15,11.8036842105263,389.514,380,410,0,0,0,39.3090684210526,13.99875,93.5868421052631
"Provincia autonoma di Trento","2020-04-24",137.721647368421,52.88125,325.636842105263,49.8587184210526,26.34875,101.805263157895,43.1294342105263,20.7,91.9644736842105,5.643,1,14,9.85325789473684,2.145,29.0550657894737,3.66516315789474,1.03875,10.475,395.157,381,424,0,0,0,34.8587184210526,11.34875,86.8052631578947
"Provincia autonoma di Trento","2020-04-25",122.292660526316,44.39875,293.122368421053,44.8287657894737,22.49875,93.6855263157895,38.5141815789474,17.8475,83.6447368421053,4.937,1,13,8.08376315789474,0,24.1592105263158,3.05313421052632,0.2,8.84605263157894,400.094,382,437,0,0,0,29.8287657894737,7.49875,78.6855263157895
"Provincia autonoma di Trento","2020-04-26",107.578657894737,39.49875,256.946052631579,40.4580447368421,19.69625,85.8697368421052,34.4526473684211,15.4975,76.2157894736842,4.293,1,11,6.69346842105263,0,21.2127631578947,2.53472631578947,0.15,7.3178947368421,404.387,383,448,0,0,0,25.4580447368421,4.69625,70.8697368421052
"Provincia autonoma di Trento","2020-04-27",93.8990973684211,33.99125,226.586118421053,37.2545947368421,17.99375,79.8013157894737,31.3401657894737,13.7,69.5355263157895,3.672,1,10,5.40086315789474,0,17.2115131578947,2.07228421052632,0.0487500000000001,6.42368421052631,408.059,384,458,0,0,0,22.2545947368421,2.99375,64.8013157894737
"Provincia autonoma di Trento","2020-04-28",81.9450394736842,28.24875,202.222631578947,30.3497236842105,12.09875,70.1671052631579,25.5862631578947,9.445,60.8078947368421,3.119,1,9,4.28048421052632,0,14.5276315789474,1.65909210526316,0,5.36973684210526,411.178,385,467,0,0,0,15.3497236842105,0,55.1671052631579
